customer_id,arrival_time,service_time,service_start,departure_time,waiting_time,time_in_system,queue_length_on_arrival
3913,7835.36224,1.018789,7836.201792,7837.22058,0.839552,1.85834,0
3914,7835.907131,2.828795,7837.22058,7840.049375,1.313449,4.142244,1
3915,7839.171097,0.342597,7840.049375,7840.391972,0.878278,1.220875,0
3916,7840.650695,2.479508,7840.650695,7843.130203,0.0,2.479508,0
3917,7840.82673,0.117238,7843.130203,7843.247441,2.303473,2.42071,0
3918,7841.75173,5.182554,7843.247441,7848.429995,1.49571,6.678264,1
3919,7841.948521,0.67382,7848.429995,7849.103814,6.481474,7.155293,2
3920,7842.66622,0.490877,7849.103814,7849.594692,6.437595,6.928472,3
3921,7847.051946,0.973588,7849.594692,7850.56828,2.542745,3.516334,2
3922,7849.40978,0.443059,7850.56828,7851.011339,1.1585,1.601559,1
3923,7849.854211,1.094211,7851.011339,7852.10555,1.157128,2.25134,1
3924,7850.283192,0.626914,7852.10555,7852.732464,1.822358,2.449272,2
3925,7850.632007,0.62411,7852.732464,7853.356575,2.100457,2.724568,2
3926,7851.177134,1.294853,7853.356575,7854.651428,2.179441,3.474294,2
3927,7851.322837,0.647804,7854.651428,7855.299232,3.328591,3.976395,3
3928,7853.460323,0.60842,7855.299232,7855.907652,1.838909,2.447329,1
3929,7855.60358,1.294797,7855.907652,7857.202448,0.304072,1.598869,0
3930,7864.190474,0.317332,7864.190474,7864.507806,0.0,0.317332,0
3931,7866.302352,0.342492,7866.302352,7866.644844,0.0,0.342492,0
3932,7871.027803,5.514306,7871.027803,7876.542108,0.0,5.514306,0
3933,7871.302964,0.083127,7876.542108,7876.625235,5.239144,5.322271,0
3934,7872.532076,0.806756,7876.625235,7877.431991,4.093159,4.899915,1
3935,7877.726689,0.079059,7877.726689,7877.805748,0.0,0.079059,0
3936,7877.840077,0.980133,7877.840077,7878.82021,0.0,0.980133,0
3937,7878.050936,2.480807,7878.82021,7881.301018,0.769274,3.250082,0
3938,7878.300268,1.775538,7881.301018,7883.076555,3.000749,4.776287,1
3939,7883.683147,0.044997,7883.683147,7883.728144,0.0,0.044997,0
3940,7885.562612,0.581125,7885.562612,7886.143737,0.0,0.581125,0
3941,7886.054275,0.019712,7886.143737,7886.163449,0.089462,0.109174,0
3942,7886.361872,5.583544,7886.361872,7891.945416,0.0,5.583544,0
3943,7888.080744,0.276648,7891.945416,7892.222065,3.864672,4.14132,0
3944,7888.355974,1.640059,7892.222065,7893.862123,3.866091,5.506149,1
3945,7892.3924,1.492891,7893.862123,7895.355014,1.469723,2.962615,0
3946,7895.094047,0.519602,7895.355014,7895.874616,0.260967,0.780569,0
3947,7895.883355,0.736686,7895.883355,7896.620041,0.0,0.736686,0
3948,7896.280883,0.854478,7896.620041,7897.474519,0.339157,1.193635,0
3949,7898.104108,0.512869,7898.104108,7898.616977,0.0,0.512869,0
3950,7899.308596,0.400252,7899.308596,7899.708848,0.0,0.400252,0
3951,7899.839495,2.494605,7899.839495,7902.3341,0.0,2.494605,0
3952,7901.446903,3.087869,7902.3341,7905.421969,0.887197,3.975066,0
3953,7901.74915,0.387026,7905.421969,7905.808995,3.672819,4.059845,1
3954,7910.590392,0.223599,7910.590392,7910.813991,0.0,0.223599,0
3955,7910.628241,2.398847,7910.813991,7913.212838,0.18575,2.584597,0
3956,7912.04959,2.198267,7913.212838,7915.411105,1.163248,3.361515,0
3957,7919.791965,0.468645,7919.791965,7920.26061,0.0,0.468645,0
3958,7919.980439,3.48959,7920.26061,7923.7502,0.28017,3.769761,0
3959,7923.733937,0.112869,7923.7502,7923.863069,0.016263,0.129133,0
3960,7926.944555,1.978904,7926.944555,7928.923459,0.0,1.978904,0
3961,7927.596786,0.575128,7928.923459,7929.498587,1.326673,1.901801,0
3962,7930.454345,0.351284,7930.454345,7930.805629,0.0,0.351284,0
3963,7930.695796,1.118542,7930.805629,7931.924171,0.109833,1.228375,0
3964,7932.470977,1.295569,7932.470977,7933.766546,0.0,1.295569,0
3965,7937.981408,1.106345,7937.981408,7939.087753,0.0,1.106345,0
3966,7938.555399,0.505715,7939.087753,7939.593468,0.532354,1.038069,0
3967,7938.945853,0.088053,7939.593468,7939.681522,0.647616,0.735669,1
3968,7940.587161,0.604986,7940.587161,7941.192147,0.0,0.604986,0
3969,7944.615885,0.157703,7944.615885,7944.773588,0.0,0.157703,0
3970,7947.260817,0.598768,7947.260817,7947.859585,0.0,0.598768,0
3971,7948.280918,1.087364,7948.280918,7949.368282,0.0,1.087364,0
3972,7950.349834,0.365608,7950.349834,7950.715442,0.0,0.365608,0
3973,7952.588348,0.166669,7952.588348,7952.755017,0.0,0.166669,0
3974,7954.288956,2.008942,7954.288956,7956.297899,0.0,2.008942,0
3975,7956.617918,1.062162,7956.617918,7957.68008,0.0,1.062162,0
3976,7966.265732,0.241065,7966.265732,7966.506797,0.0,0.241065,0
3977,7968.223984,0.475514,7968.223984,7968.699499,0.0,0.475514,0
3978,7968.79675,6.451072,7968.79675,7975.247822,0.0,6.451072,0
3979,7970.073919,0.985846,7975.247822,7976.233668,5.173903,6.159749,0
3980,7970.439953,1.46314,7976.233668,7977.696808,5.793715,7.256855,1
3981,7971.502079,2.795687,7977.696808,7980.492495,6.194729,8.990417,2
3982,7973.415638,1.181579,7980.492495,7981.674075,7.076858,8.258437,3
3983,7974.388247,1.171297,7981.674075,7982.845372,7.285827,8.457124,4
3984,7974.401679,3.731398,7982.845372,7986.576769,8.443692,12.17509,5
3985,7978.689751,1.122945,7986.576769,7987.699714,7.887019,9.009964,3
3986,7981.214373,0.754216,7987.699714,7988.453931,6.485341,7.239558,3
3987,7982.379774,1.670962,7988.453931,7990.124892,6.074156,7.745118,3
3988,7984.11117,0.117918,7990.124892,7990.24281,6.013722,6.13164,3
3989,7985.918781,3.533102,7990.24281,7993.775912,4.324029,7.857131,4
3990,7986.151611,1.980624,7993.775912,7995.756536,7.624301,9.604926,5
3991,7987.377012,0.338967,7995.756536,7996.095503,8.379524,8.718491,5
3992,7989.123013,0.279257,7996.095503,7996.37476,6.97249,7.251747,4
3993,7989.713587,0.395046,7996.37476,7996.769806,6.661173,7.056219,5
3994,7998.796874,0.325947,7998.796874,7999.12282,0.0,0.325947,0
3995,8000.903185,0.011407,8000.903185,8000.914592,0.0,0.011407,0
3996,8002.096573,0.926747,8002.096573,8003.02332,0.0,0.926747,0
3997,8002.765055,2.016185,8003.02332,8005.039505,0.258265,2.27445,0
3998,8004.764856,3.457099,8005.039505,8008.496603,0.274649,3.731748,0
3999,8006.689356,0.885366,8008.496603,8009.38197,1.807247,2.692613,0
4000,8007.69321,0.339387,8009.38197,8009.721357,1.68876,2.028147,1
4001,8010.18414,1.216551,8010.18414,8011.400691,0.0,1.216551,0
4002,8010.819511,1.498495,8011.400691,8012.899186,0.58118,2.079674,0
4003,8012.778195,1.679735,8012.899186,8014.57892,0.120991,1.800725,0
4004,8014.49543,0.049914,8014.57892,8014.628834,0.08349,0.133404,0
4005,8018.336888,0.154103,8018.336888,8018.490991,0.0,0.154103,0
4006,8019.804715,2.365089,8019.804715,8022.169804,0.0,2.365089,0
4007,8020.087724,0.849332,8022.169804,8023.019136,2.08208,2.931412,0
4008,8024.129652,0.482682,8024.129652,8024.612334,0.0,0.482682,0
4009,8027.011309,0.399954,8027.011309,8027.411263,0.0,0.399954,0
4010,8027.539159,3.193948,8027.539159,8030.733107,0.0,3.193948,0
4011,8028.294928,1.451333,8030.733107,8032.18444,2.438179,3.889513,0
4012,8028.683403,1.02565,8032.18444,8033.21009,3.501038,4.526688,1
4013,8031.501241,0.15246,8033.21009,8033.362551,1.708849,1.86131,1
4014,8033.286748,0.080569,8033.362551,8033.44312,0.075803,0.156372,0
4015,8036.790676,4.530215,8036.790676,8041.320891,0.0,4.530215,0
4016,8037.204482,0.664781,8041.320891,8041.985672,4.11641,4.781191,0
4017,8039.286734,7.225417,8041.985672,8049.211089,2.698938,9.924355,1
4018,8042.151182,0.951259,8049.211089,8050.162348,7.059908,8.011167,0
4019,8043.628853,1.487781,8050.162348,8051.65013,6.533495,8.021276,1
4020,8043.777199,3.263386,8051.65013,8054.913515,7.87293,11.136316,2
4021,8045.090921,3.117975,8054.913515,8058.031491,9.822595,12.94057,3
4022,8049.003392,2.219007,8058.031491,8060.250498,9.028099,11.247106,4
4023,8049.175174,0.017891,8060.250498,8060.268389,11.075324,11.093214,5
4024,8051.71606,0.806739,8060.268389,8061.075127,8.552329,9.359068,3
4025,8055.51294,0.873767,8061.075127,8061.948895,5.562187,6.435954,3
4026,8057.878364,2.259577,8061.948895,8064.208472,4.070531,6.330108,4
4027,8067.038972,8.45464,8067.038972,8075.493612,0.0,8.45464,0
4028,8067.292108,4.07934,8075.493612,8079.572952,8.201503,12.280844,0
4029,8070.893566,1.01852,8079.572952,8080.591472,8.679387,9.697907,1
4030,8074.696614,1.459841,8080.591472,8082.051313,5.894859,7.354699,2
4031,8080.548605,0.266141,8082.051313,8082.317454,1.502709,1.768849,1
4032,8084.483724,1.553289,8084.483724,8086.037012,0.0,1.553289,0
4033,8087.736845,0.133021,8087.736845,8087.869865,0.0,0.133021,0
4034,8088.866145,1.709147,8088.866145,8090.575292,0.0,1.709147,0
4035,8088.96824,0.990396,8090.575292,8091.565689,1.607052,2.597449,0
4036,8089.948494,1.237639,8091.565689,8092.803328,1.617195,2.854834,1
4037,8093.646704,0.664104,8093.646704,8094.310808,0.0,0.664104,0
4038,8095.856952,0.598968,8095.856952,8096.45592,0.0,0.598968,0
4039,8096.871062,0.256215,8096.871062,8097.127276,0.0,0.256215,0
4040,8098.73015,3.816183,8098.73015,8102.546334,0.0,3.816183,0
4041,8098.867544,0.159077,8102.546334,8102.705411,3.67879,3.837867,0
4042,8106.544482,1.272831,8106.544482,8107.817313,0.0,1.272831,0
4043,8109.543607,0.311214,8109.543607,8109.85482,0.0,0.311214,0
4044,8113.048258,0.247238,8113.048258,8113.295496,0.0,0.247238,0
4045,8113.54099,3.890019,8113.54099,8117.431009,0.0,3.890019,0
4046,8114.056292,1.423675,8117.431009,8118.854684,3.374718,4.798392,0
4047,8114.235014,1.429618,8118.854684,8120.284302,4.61967,6.049288,1
4048,8118.222285,1.188899,8120.284302,8121.473201,2.062017,3.250916,1
4049,8120.44285,1.029839,8121.473201,8122.50304,1.03035,2.060189,0
4050,8121.643802,0.624456,8122.50304,8123.127496,0.859238,1.483694,0
4051,8127.452792,1.379817,8127.452792,8128.832609,0.0,1.379817,0
4052,8129.565525,3.276091,8129.565525,8132.841616,0.0,3.276091,0
4053,8130.08232,1.335436,8132.841616,8134.177052,2.759296,4.094733,0
4054,8132.31448,6.529334,8134.177052,8140.706386,1.862572,8.391905,1
4055,8137.875381,0.406735,8140.706386,8141.11312,2.831005,3.237739,0
4056,8138.414349,3.781283,8141.11312,8144.894404,2.698772,6.480055,1
4057,8140.9555,0.336105,8144.894404,8145.230509,3.938904,4.275009,1
4058,8141.844617,0.302921,8145.230509,8145.53343,3.385892,3.688813,1
4059,8143.871096,0.174499,8145.53343,8145.707928,1.662334,1.836832,2
4060,8143.997437,3.942206,8145.707928,8149.650135,1.710491,5.652698,3
4061,8144.167531,1.891223,8149.650135,8151.541358,5.482604,7.373827,4
4062,8156.420222,1.014452,8156.420222,8157.434674,0.0,1.014452,0
4063,8160.41434,1.773091,8160.41434,8162.187432,0.0,1.773091,0
4064,8160.879212,1.074033,8162.187432,8163.261465,1.30822,2.382253,0
4065,8163.278232,2.008859,8163.278232,8165.287091,0.0,2.008859,0
4066,8165.596459,3.330254,8165.596459,8168.926713,0.0,3.330254,0
4067,8168.259728,0.011959,8168.926713,8168.938672,0.666985,0.678944,0
4068,8169.723734,1.086966,8169.723734,8170.810699,0.0,1.086966,0
4069,8173.413474,2.494787,8173.413474,8175.908261,0.0,2.494787,0
4070,8173.542799,4.33581,8175.908261,8180.244071,2.365462,6.701272,0
4071,8174.916579,1.134545,8180.244071,8181.378616,5.327492,6.462037,1
4072,8176.927788,1.89153,8181.378616,8183.270147,4.450828,6.342359,1
4073,8179.073691,1.95591,8183.270147,8185.226057,4.196456,6.152366,2
4074,8180.846783,0.10294,8185.226057,8185.328997,4.379274,4.482214,2
4075,8184.938431,8.758702,8185.328997,8194.087699,0.390566,9.149268,1
4076,8189.294407,5.199634,8194.087699,8199.287332,4.793292,9.992925,0
4077,8191.296178,3.829084,8199.287332,8203.116416,7.991155,11.820239,1
4078,8191.707762,1.511107,8203.116416,8204.627524,11.408654,12.919761,2
4079,8192.094428,0.21765,8204.627524,8204.845173,12.533095,12.750745,3
4080,8195.017198,0.184507,8204.845173,8205.02968,9.827976,10.012483,3
4081,8195.797886,0.070708,8205.02968,8205.100388,9.231794,9.302502,4
4082,8195.949404,0.979051,8205.100388,8206.079439,9.150984,10.130035,5
4083,8196.002028,0.837814,8206.079439,8206.917253,10.077411,10.915225,6
4084,8198.689123,1.462261,8206.917253,8208.379514,8.228129,9.690391,7
4085,8198.796761,1.684216,8208.379514,8210.06373,9.582753,11.266969,8
4086,8200.03484,0.174843,8210.06373,8210.238573,10.02889,10.203734,8
4087,8204.868978,1.241841,8210.238573,8211.480414,5.369596,6.611436,6
4088,8206.423949,3.103018,8211.480414,8214.583432,5.056465,8.159483,4
4089,8209.489873,3.814796,8214.583432,8218.398229,5.093559,8.908356,3
4090,8211.622517,0.12567,8218.398229,8218.523898,6.775712,6.901382,1
4091,8215.862274,7.179989,8218.523898,8225.703888,2.661624,9.841613,1
4092,8218.458207,0.717676,8225.703888,8226.421563,7.245681,7.963356,1
4093,8218.534404,0.59993,8226.421563,8227.021493,7.887159,8.487088,1
4094,8227.500625,0.628352,8227.500625,8228.128977,0.0,0.628352,0
4095,8230.282832,0.151133,8230.282832,8230.433964,0.0,0.151133,0
4096,8231.490748,0.60934,8231.490748,8232.100088,0.0,0.60934,0
4097,8232.915707,0.54941,8232.915707,8233.465117,0.0,0.54941,0
4098,8234.768014,2.295977,8234.768014,8237.063991,0.0,2.295977,0
4099,8236.548614,0.953798,8237.063991,8238.017789,0.515377,1.469175,0
4100,8241.204586,0.396796,8241.204586,8241.601382,0.0,0.396796,0
4101,8243.81336,1.144605,8243.81336,8244.957965,0.0,1.144605,0
4102,8244.180427,1.137819,8244.957965,8246.095783,0.777538,1.915357,0
4103,8247.755431,3.213326,8247.755431,8250.968757,0.0,3.213326,0
4104,8249.156333,0.981077,8250.968757,8251.949835,1.812425,2.793502,0
4105,8250.120241,2.362298,8251.949835,8254.312133,1.829594,4.191892,1
4106,8252.306282,0.033785,8254.312133,8254.345919,2.005851,2.039636,0
4107,8264.128038,1.099033,8264.128038,8265.227071,0.0,1.099033,0
4108,8266.773208,1.342358,8266.773208,8268.115566,0.0,1.342358,0
4109,8266.78605,0.909001,8268.115566,8269.024567,1.329516,2.238517,0
4110,8268.110088,0.491795,8269.024567,8269.516362,0.914479,1.406274,1
4111,8271.221294,4.417588,8271.221294,8275.638882,0.0,4.417588,0
4112,8280.003723,2.858296,8280.003723,8282.86202,0.0,2.858296,0
4113,8282.961697,0.854631,8282.961697,8283.816328,0.0,0.854631,0
4114,8283.153941,0.116525,8283.816328,8283.932853,0.662387,0.778912,0
4115,8289.386932,2.343136,8289.386932,8291.730068,0.0,2.343136,0
4116,8289.871024,1.51256,8291.730068,8293.242628,1.859045,3.371605,0
4117,8290.509471,0.79892,8293.242628,8294.041548,2.733157,3.532077,1
4118,8291.448718,1.770363,8294.041548,8295.811911,2.59283,4.363193,2
4119,8292.332363,4.91271,8295.811911,8300.724621,3.479548,8.392258,2
4120,8296.033494,4.664893,8300.724621,8305.389513,4.691127,9.356019,0
4121,8300.395199,1.037533,8305.389513,8306.427046,4.994314,6.031847,1
4122,8301.184555,1.797888,8306.427046,8308.224934,5.242491,7.040379,1
4123,8305.501752,1.173326,8308.224934,8309.39826,2.723182,3.896508,1
4124,8306.883296,1.055997,8309.39826,8310.454257,2.514964,3.570961,1
4125,8310.757015,0.335274,8310.757015,8311.092288,0.0,0.335274,0
4126,8314.195605,0.488672,8314.195605,8314.684277,0.0,0.488672,0
4127,8315.077015,0.576062,8315.077015,8315.653077,0.0,0.576062,0
4128,8316.431342,2.6395,8316.431342,8319.070843,0.0,2.6395,0
4129,8316.976454,1.853006,8319.070843,8320.923849,2.094389,3.947395,0
4130,8318.821424,6.162867,8320.923849,8327.086716,2.102425,8.265292,1
4131,8319.595905,1.767078,8327.086716,8328.853795,7.490811,9.257889,1
4132,8320.001514,0.821992,8328.853795,8329.675786,8.85228,9.674272,2
4133,8320.866125,0.418918,8329.675786,8330.094704,8.809662,9.228579,3
4134,8321.44792,3.917735,8330.094704,8334.012439,8.646784,12.564519,3
4135,8322.804937,1.822341,8334.012439,8335.83478,11.207502,13.029843,4
4136,8328.392013,1.65752,8335.83478,8337.492299,7.442766,9.100286,4
4137,8330.053751,2.298126,8337.492299,8339.790426,7.438549,9.736675,3
4138,8330.225026,2.706201,8339.790426,8342.496626,9.5654,12.2716,3
4139,8330.352451,0.183357,8342.496626,8342.679983,12.144175,12.327532,4
4140,8330.820433,0.138897,8342.679983,8342.818879,11.85955,11.998447,5
4141,8332.688839,2.534676,8342.818879,8345.353556,10.130041,12.664717,6
4142,8332.737981,0.873555,8345.353556,8346.227111,12.615574,13.48913,7
4143,8333.477734,1.930466,8346.227111,8348.157577,12.749377,14.679843,8
4144,8337.959477,0.121178,8348.157577,8348.278756,10.1981,10.319279,6
4145,8339.13259,0.104059,8348.278756,8348.382815,9.146166,9.250225,7
4146,8343.64022,0.222295,8348.382815,8348.60511,4.742595,4.96489,4
4147,8344.031895,0.228056,8348.60511,8348.833166,4.573214,4.801271,5
4148,8345.359007,4.23855,8348.833166,8353.071716,3.474159,7.712708,5
4149,8347.592078,1.386013,8353.071716,8354.457728,5.479637,6.86565,5
4150,8348.651655,0.213727,8354.457728,8354.671456,5.806073,6.0198,2
4151,8354.605668,0.717106,8354.671456,8355.388562,0.065788,0.782894,0
4152,8355.128577,1.124336,8355.388562,8356.512897,0.259985,1.38432,0
4153,8357.795081,0.702902,8357.795081,8358.497984,0.0,0.702902,0
4154,8357.884647,2.074251,8358.497984,8360.572235,0.613336,2.687588,0
4155,8362.914831,0.226629,8362.914831,8363.14146,0.0,0.226629,0
4156,8365.572971,0.426191,8365.572971,8365.999163,0.0,0.426191,0
4157,8368.978538,6.932751,8368.978538,8375.911288,0.0,6.932751,0
4158,8370.297277,0.628203,8375.911288,8376.539492,5.614012,6.242215,0
4159,8371.938201,0.134095,8376.539492,8376.673587,4.601291,4.735386,1
4160,8374.545338,2.374422,8376.673587,8379.048009,2.128249,4.502671,2
4161,8374.911628,2.924021,8379.048009,8381.97203,4.136381,7.060402,3
4162,8377.624125,0.435511,8381.97203,8382.407541,4.347905,4.783416,1
4163,8378.916935,2.092387,8382.407541,8384.499928,3.490606,5.582993,2
4164,8379.319809,0.037337,8384.499928,8384.537264,5.180119,5.217455,2
4165,8379.411619,2.597783,8384.537264,8387.135047,5.125646,7.723429,3
4166,8379.572044,1.729386,8387.135047,8388.864434,7.563004,9.29239,4
4167,8380.682287,0.569545,8388.864434,8389.433978,8.182146,8.751691,5
4168,8383.312086,3.363916,8389.433978,8392.797895,6.121892,9.485809,4
4169,8385.658113,0.016146,8392.797895,8392.81404,7.139781,7.155927,3
4170,8389.342363,1.822515,8392.81404,8394.636556,3.471677,5.294193,2
4171,8392.651552,2.92323,8394.636556,8397.559785,1.985004,4.908234,2
4172,8395.001033,1.836544,8397.559785,8399.396329,2.558752,4.395296,0
4173,8395.351814,0.318546,8399.396329,8399.714875,4.044516,4.363062,1
4174,8396.629735,3.158149,8399.714875,8402.873024,3.085141,6.243289,2
4175,8397.193452,0.190014,8402.873024,8403.063038,5.679572,5.869586,3
4176,8397.587714,0.124436,8403.063038,8403.187474,5.475324,5.59976,3
4177,8397.786044,1.053492,8403.187474,8404.240966,5.40143,6.454922,4
4178,8400.227085,0.500689,8404.240966,8404.741655,4.013881,4.51457,3
4179,8401.747748,1.125971,8404.741655,8405.867625,2.993907,4.119877,4
4180,8402.352596,1.53645,8405.867625,8407.404076,3.515029,5.05148,5
4181,8403.15652,0.029112,8407.404076,8407.433188,4.247555,4.276667,4
4182,8404.58871,1.077215,8407.433188,8408.510402,2.844478,3.921692,3
4183,8405.426153,0.518739,8408.510402,8409.029141,3.08425,3.602989,3
4184,8405.448134,0.748795,8409.029141,8409.777936,3.581007,4.329802,4
4185,8406.033566,0.936906,8409.777936,8410.714842,3.74437,4.681276,4
4186,8406.664517,2.366804,8410.714842,8413.081646,4.050325,6.417128,5
4187,8406.902162,0.97566,8413.081646,8414.057306,6.179484,7.155144,6
4188,8407.732083,0.017185,8414.057306,8414.074491,6.325223,6.342408,5
4189,8409.873031,2.653123,8414.074491,8416.727614,4.201461,6.854584,3
4190,8409.902299,2.877496,8416.727614,8419.60511,6.825315,9.70281,4
4191,8412.964837,0.763691,8419.60511,8420.368801,6.640273,7.403964,4
4192,8413.066203,0.746115,8420.368801,8421.114915,7.302598,8.048712,5
4193,8414.230148,3.704913,8421.114915,8424.819828,6.884767,10.58968,3
4194,8416.214624,0.233236,8424.819828,8425.053065,8.605204,8.83844,4
4195,8416.334106,0.053261,8425.053065,8425.106326,8.718958,8.772219,5
4196,8416.462383,0.774382,8425.106326,8425.880707,8.643943,9.418325,6
4197,8418.016043,3.516703,8425.880707,8429.39741,7.864664,11.381367,6
4198,8418.424208,2.255362,8429.39741,8431.652772,10.973203,13.228564,7
4199,8420.466111,0.784959,8431.652772,8432.437731,11.186661,11.97162,6
4200,8421.150763,3.069219,8432.437731,8435.50695,11.286968,14.356187,6
4201,8424.782295,1.18638,8435.50695,8436.69333,10.724655,11.911035,7
4202,8425.887482,0.99533,8436.69333,8437.68866,10.805848,11.801179,4
4203,8426.797282,3.109693,8437.68866,8440.798353,10.891379,14.001071,5
4204,8426.999063,4.242354,8440.798353,8445.040707,13.799291,18.041645,6
4205,8429.031133,1.31981,8445.040707,8446.360517,16.009574,17.329384,7
4206,8433.487114,1.180379,8446.360517,8447.540896,12.873403,14.053782,5
4207,8437.910555,2.092234,8447.540896,8449.63313,9.630341,11.722576,3
4208,8438.44573,2.585873,8449.63313,8452.219003,11.1874,13.773273,4
4209,8439.40179,1.215329,8452.219003,8453.434333,12.817214,14.032543,5
4210,8443.370918,0.78365,8453.434333,8454.217983,10.063415,10.847065,5
4211,8443.859719,0.203228,8454.217983,8454.421211,10.358265,10.561492,6
4212,8444.24259,0.473905,8454.421211,8454.895116,10.178621,10.652526,7
4213,8448.089815,7.508813,8454.895116,8462.403929,6.8053,14.314114,5
4214,8448.781534,0.984949,8462.403929,8463.388878,13.622395,14.607344,6
4215,8449.133514,0.093047,8463.388878,8463.481925,14.255365,14.348411,7
4216,8450.385922,4.044801,8463.481925,8467.526726,13.096003,17.140804,7
4217,8452.992212,0.968123,8467.526726,8468.49485,14.534515,15.502638,7
4218,8453.52629,0.54119,8468.49485,8469.03604,14.968559,15.509749,7
4219,8454.642949,2.01967,8469.03604,8471.05571,14.393091,16.412761,6
4220,8455.298424,1.176293,8471.05571,8472.232003,15.757285,16.933579,6
4221,8460.95736,3.098745,8472.232003,8475.330747,11.274643,14.373387,7
4222,8464.933747,2.351704,8475.330747,8477.682451,10.397,12.748704,5
4223,8467.190639,1.335601,8477.682451,8479.018052,10.491812,11.827413,6
4224,8469.645467,0.522819,8479.018052,8479.540871,9.372585,9.895404,4
4225,8470.69667,1.280436,8479.540871,8480.821307,8.844201,10.124637,5
4226,8471.706007,4.327245,8480.821307,8485.148552,9.1153,13.442545,5
4227,8474.923472,2.405815,8485.148552,8487.554367,10.22508,12.630895,5
4228,8475.096705,2.335329,8487.554367,8489.889696,12.457662,14.79299,6
4229,8482.768684,4.59699,8489.889696,8494.486686,7.121012,11.718002,2
4230,8483.369367,0.945537,8494.486686,8495.432223,11.117319,12.062856,3
4231,8485.601952,4.711732,8495.432223,8500.143955,9.830271,14.542003,3
4232,8486.453239,1.419006,8500.143955,8501.562961,13.690717,15.109723,4
4233,8487.940141,6.620095,8501.562961,8508.183056,13.62282,20.242915,4
4234,8487.968322,0.260868,8508.183056,8508.443924,20.214734,20.475602,5
4235,8490.424793,0.524217,8508.443924,8508.968141,18.019131,18.543348,5
4236,8493.61362,4.272663,8508.968141,8513.240805,15.354522,19.627185,6
4237,8494.27198,0.365166,8513.240805,8513.60597,18.968825,19.333991,7
4238,8495.610414,1.902487,8513.60597,8515.508457,17.995557,19.898044,6
4239,8498.602129,0.326668,8515.508457,8515.835126,16.906328,17.232996,7
4240,8499.757119,0.06978,8515.835126,8515.904905,16.078006,16.147786,8
4241,8501.693593,1.178672,8515.904905,8517.083577,14.211313,15.389985,7
4242,8502.141133,0.249735,8517.083577,8517.333312,14.942444,15.192179,8
4243,8503.125036,0.50093,8517.333312,8517.834243,14.208276,14.709206,9
4244,8504.024158,2.131636,8517.834243,8519.965879,13.810085,15.941721,10
4245,8506.976116,0.348649,8519.965879,8520.314528,12.989763,13.338412,11
4246,8507.548652,0.199474,8520.314528,8520.514001,12.765876,12.965349,12
4247,8507.853435,0.488494,8520.514001,8521.002496,12.660567,13.149061,13
4248,8513.450196,3.228336,8521.002496,8524.230832,7.552299,10.780636,10
4249,8516.298262,2.223221,8524.230832,8526.454053,7.93257,10.155792,7
4250,8518.43971,2.131401,8526.454053,8528.585455,8.014344,10.145745,5
4251,8519.240579,0.892597,8528.585455,8529.478052,9.344876,10.237474,6
4252,8519.394476,0.463434,8529.478052,8529.941486,10.083576,10.547011,7
4253,8522.166437,0.397458,8529.941486,8530.338944,7.775049,8.172507,4
4254,8523.435995,6.655294,8530.338944,8536.994238,6.902949,13.558243,5
4255,8526.698099,0.612295,8536.994238,8537.606533,10.296138,10.908433,4
4256,8527.062356,1.508625,8537.606533,8539.115157,10.544177,12.052802,5
4257,8528.095596,3.625259,8539.115157,8542.740417,11.019562,14.644821,6
4258,8530.041199,1.034941,8542.740417,8543.775358,12.699218,13.734159,4
4259,8532.128482,1.88159,8543.775358,8545.656947,11.646876,13.528465,4
4260,8532.918592,5.241545,8545.656947,8550.898493,12.738356,17.979901,5
4261,8536.642151,0.997521,8550.898493,8551.896013,14.256341,15.253862,6
4262,8539.977961,2.89773,8551.896013,8554.793743,11.918052,14.815782,4
4263,8540.073105,2.490177,8554.793743,8557.28392,14.720638,17.210815,5
4264,8540.989098,0.116661,8557.28392,8557.400581,16.294822,16.411483,6
4265,8541.912156,1.448835,8557.400581,8558.849416,15.488425,16.93726,7
4266,8542.404681,2.284117,8558.849416,8561.133533,16.444735,18.728852,8
4267,8545.560922,0.219148,8561.133533,8561.352681,15.572611,15.791758,7
4268,8547.045199,2.260096,8561.352681,8563.612777,14.307482,16.567578,7
4269,8552.033192,1.616091,8563.612777,8565.228868,11.579585,13.195676,6
4270,8552.834095,0.520257,8565.228868,8565.749125,12.394773,12.91503,7
4271,8557.212446,0.52006,8565.749125,8566.269185,8.536678,9.056738,7
4272,8557.609084,1.441402,8566.269185,8567.710587,8.660101,10.101503,6
4273,8558.857348,0.920562,8567.710587,8568.631149,8.853239,9.773801,6
4274,8561.59778,1.045727,8568.631149,8569.676875,7.033369,8.079096,5
4275,8562.394172,0.788422,8569.676875,8570.465298,7.282704,8.071126,6
4276,8564.121823,1.990263,8570.465298,8572.455561,6.343475,8.333738,6
4277,8564.208325,4.073121,8572.455561,8576.528682,8.247236,12.320357,7
4278,8565.026151,2.535687,8576.528682,8579.064369,11.502532,14.038218,8
4279,8567.620081,2.928351,8579.064369,8581.99272,11.444288,14.372639,6
4280,8568.926223,1.052473,8581.99272,8583.045193,13.066497,14.11897,5
4281,8569.908205,0.980347,8583.045193,8584.025539,13.136988,14.117334,5
