customer_index,cross_replication_avg_wait,smoothed_avg_wait
2219,3.009763,4.514338
2220,3.115867,4.425433
2221,3.07776,4.357227
2222,3.442981,4.282762
2223,3.197075,4.225422
2224,2.896178,4.176082
2225,2.872278,4.148277
2226,3.136623,4.114893
2227,3.172512,4.031218
2228,4.040013,3.994906
2229,3.345592,3.937297
2230,4.551169,3.917914
2231,3.544243,3.874597
2232,3.056974,3.813555
2233,3.786358,3.753186
2234,2.53984,3.679298
2235,3.227009,3.633781
2236,3.298971,3.614522
2237,3.579365,3.583816
2238,3.637702,3.535102
2239,4.408724,3.515963
2240,4.255297,3.527547
2241,3.967848,3.507063
2242,4.745284,3.529085
2243,4.581377,3.539472
2244,4.592254,3.602772
2245,5.003756,3.678287
2246,5.256754,3.765447
2247,5.529443,3.848906
2248,5.954642,3.959208
2249,5.16925,4.050131
2250,5.212911,4.143757
2251,6.703105,4.286416
2252,6.448805,4.417468
2253,7.304608,4.548051
2254,6.246427,4.664085
2255,6.959289,4.76041
2256,7.866391,4.933295
2257,8.119785,5.135808
2258,8.516666,5.32502
2259,7.13182,5.508699
2260,7.084395,5.662995
2261,7.207162,5.819322
2262,8.261008,6.006588
2263,8.10871,6.185428
2264,8.307258,6.34137
2265,8.780332,6.522371
2266,7.560874,6.666092
2267,7.379817,6.771474
2268,7.540191,6.889826
2269,7.761395,7.016592
2270,6.705347,7.084655
2271,7.566075,7.177028
2272,8.4598,7.294243
2273,7.52493,7.357054
2274,8.1231,7.475208
2275,8.106589,7.590955
2276,7.646318,7.628684
2277,7.065449,7.653349
2278,6.824023,7.634126
2279,7.075883,7.667304
2280,6.773716,7.659881
2281,6.316868,7.5979
2282,7.098196,7.557037
2283,7.523213,7.517299
2284,8.577155,7.575112
2285,8.619356,7.636511
2286,8.437839,7.685738
2287,7.653277,7.661428
2288,9.12457,7.702063
2289,8.12574,7.694802
2290,9.411242,7.720039
2291,9.699321,7.805576
2292,8.399754,7.846374
2293,8.905539,7.900988
2294,7.276513,7.881593
2295,8.03975,7.934969
2296,8.971654,7.991192
2297,9.513325,8.033333
2298,8.890211,8.087944
2299,7.17585,8.050054
2300,8.202155,8.053877
2301,7.028316,8.029157
2302,6.751331,8.016592
2303,7.117918,8.028348
2304,7.599512,8.049293
2305,8.079873,8.101539
2306,7.874578,8.163848
2307,7.725855,8.188954
2308,7.988191,8.207553
2309,8.121377,8.189322
2310,7.593065,8.14827
2311,8.504275,8.150928
2312,9.052366,8.206891
2313,8.879694,8.197096
2314,8.427764,8.209177
2315,8.642876,8.178443
2316,8.65877,8.136821
2317,8.654627,8.147015
2318,7.910997,8.107234
2319,7.5971,8.120057
2320,7.844588,8.112251
2321,7.173824,8.040338
2322,7.917253,7.976495
2323,7.648745,7.926836
2324,7.420569,7.936625
2325,6.995296,7.88835
2326,7.537234,7.908707
2327,7.733412,7.94799
2328,7.607916,7.96759
2329,6.651728,7.929679
2330,5.941365,7.844139
2331,6.045598,7.770979
2332,5.527886,7.683061
2333,5.491318,7.583186
2334,4.097757,7.422241
2335,6.044026,7.360279
2336,6.521251,7.280958
2337,5.726573,7.147927
2338,4.812335,6.985232
2339,4.640521,6.833743
2340,3.307234,6.620317
2341,3.462268,6.412457
2342,3.816417,6.218928
2343,3.194226,6.030258
2344,2.240669,5.816
2345,2.122364,5.587111
2346,2.570525,5.402979
2347,3.440338,5.223903
2348,2.856581,5.032216
2349,3.083109,4.858718
2350,2.251969,4.668985
2351,2.931944,4.484773
2352,3.268181,4.306164
2353,3.429697,4.139035
2354,3.202914,4.001083
2355,4.32403,3.936389
2356,4.191146,3.862211
2357,3.712348,3.78959
2358,3.183459,3.697275
2359,4.206685,3.701632
2360,4.972049,3.658753
2361,4.848637,3.591849
2362,5.408359,3.57912
2363,5.079566,3.589809
2364,5.241296,3.61384
2365,5.286775,3.693022
2366,5.526571,3.775594
2367,5.339636,3.836523
2368,4.549975,3.890753
2369,6.901783,4.077197
2370,5.622278,4.217194
2371,5.026699,4.315441
2372,5.320215,4.390636
2373,4.99153,4.476034
2374,4.417558,4.529412
2375,4.384302,4.614705
2376,3.934004,4.654788
2377,3.340623,4.657685
2378,3.888954,4.676056
2379,4.028467,4.709078
2380,5.040407,4.737733
2381,4.447076,4.74797
2382,3.734439,4.748854
2383,3.972048,4.780397
2384,4.098985,4.776089
2385,3.939637,4.734793
2386,4.789722,4.732436
2387,5.406618,4.732367
2388,5.340356,4.742798
2389,5.714525,4.761727
2390,5.720557,4.779079
2391,6.087369,4.801511
2392,6.778531,4.859066
2393,6.234667,4.926454
2394,6.396111,4.906227
2395,5.09887,4.885291
2396,6.314689,4.93681
2397,6.166129,4.970647
2398,6.272485,5.021885
2399,8.379734,5.180372
2400,7.009242,5.28537
2401,6.457102,5.386294
2402,7.377151,5.547755
2403,7.328435,5.685334
2404,6.759306,5.794568
2405,7.36454,5.887533
2406,6.763984,5.980209
2407,7.09131,6.114484
2408,8.948243,6.313532
2409,9.074017,6.512533
2410,9.19641,6.722804
2411,8.363919,6.865772
2412,8.850709,7.003536
2413,7.662324,7.096414
2414,7.886574,7.183296
2415,7.500417,7.254491
2416,7.204478,7.299175
2417,6.254104,7.278198
2418,5.842129,7.262497
2419,6.098213,7.250581
2420,5.737687,7.276133
2421,5.873334,7.258479
2422,4.433864,7.189188
2423,4.146542,7.104151
2424,3.710536,6.917383
2425,4.999591,6.836997
2426,5.411934,6.79519
2427,5.500932,6.720141
2428,4.925083,6.624007
2429,4.821249,6.546485
2430,5.268659,6.46265
2431,5.661644,6.418556
2432,5.641043,6.360545
2433,5.641881,6.228291
2434,5.461181,6.083777
2435,5.572559,5.938823
2436,5.325134,5.817272
2437,5.575316,5.686256
2438,6.179271,5.626934
2439,7.897833,5.627385
2440,7.013156,5.607894
2441,6.626373,5.58477
2442,4.996632,5.534471
2443,5.967802,5.539498
2444,6.524581,5.556553
2445,6.609582,5.591428
2446,7.288982,5.648054
2447,8.499051,5.810662
2448,8.29912,5.976765
2449,8.004036,6.148505
2450,8.262411,6.279018
2451,8.126301,6.387592
2452,7.777507,6.478655
2453,6.223294,6.530584
2454,6.560145,6.60014
2455,6.582848,6.652707
2456,5.959676,6.664629
2457,6.388478,6.694526
2458,6.829297,6.742023
2459,7.313338,6.816109
2460,8.646679,6.939074
2461,8.883168,7.081395
2462,9.088944,7.22194
2463,8.867117,7.329454
2464,8.174503,7.340521
2465,7.664979,7.366594
2466,7.665115,7.408143
2467,5.866408,7.442935
2468,4.91145,7.40068
2469,4.01455,7.300279
2470,4.20896,7.204254
2471,4.54658,7.094558
2472,4.862389,6.949092
2473,4.433477,6.794466
2474,4.984536,6.673686
2475,4.540545,6.524811
2476,5.176513,6.40682
2477,5.964119,6.334284
2478,5.583934,6.30871
2479,4.63865,6.23185
2480,5.488024,6.188057
2481,5.53547,6.171089
2482,5.982798,6.154862
2483,6.273086,6.132613
2484,5.496841,6.059953
2485,5.505448,5.934304
2486,5.223556,5.78792
2487,4.821698,5.61723
2488,5.281461,5.473804
2489,5.871194,5.381671
2490,5.814249,5.307642
2491,5.615787,5.225669
2492,5.775178,5.22202
2493,6.321411,5.278418
2494,6.944018,5.395597
2495,6.910086,5.503642
2496,7.917833,5.638492
2497,8.162216,5.770485
2498,8.538746,5.934696
2499,8.443936,6.073072
2500,7.503728,6.191599
2501,7.839394,6.298114
2502,8.638969,6.405108
2503,9.380773,6.556982
2504,9.971539,6.770298
2505,9.881189,6.946024
2506,10.113899,7.129161
2507,10.730229,7.319059
2508,11.646746,7.534005
2509,12.300923,7.806168
2510,12.135795,8.071382
2511,12.7342,8.371808
2512,13.822651,8.731846
2513,14.615849,9.105222
2514,13.40423,9.406543
2515,13.51995,9.714771
2516,14.08206,10.053422
2517,14.144192,10.388183
2518,14.179051,10.702488
2519,13.748373,10.974662
2520,12.81407,11.210822
2521,12.887257,11.409599
2522,12.791897,11.594786
2523,12.126776,11.738307
2524,12.143727,11.886299
2525,12.860507,12.10057
2526,12.923928,12.303951
2527,13.029234,12.479562
2528,11.964597,12.582915
2529,12.828026,12.697174
2530,13.057112,12.824211
2531,13.423508,12.956596
2532,14.032624,13.088691
2533,14.141517,13.188482
2534,12.550981,13.198485
2535,11.682787,13.180364
2536,11.63191,13.136273
2537,12.226691,13.072434
2538,11.770093,12.958604
2539,10.839381,12.85601
2540,10.453907,12.733368
2541,10.987419,12.609583
2542,10.888095,12.479339
2543,11.351028,12.366218
2544,10.296417,12.22814
2545,10.753035,12.145698
2546,11.238923,12.079765
2547,11.037799,12.009601
2548,10.745535,11.954351
2549,11.419928,11.925399
2550,11.047468,11.852878
2551,11.780393,11.807136
2552,12.708193,11.794295
2553,13.008482,11.83605
2554,13.014392,11.843505
2555,11.94917,11.799187
2556,10.997424,11.702144
2557,10.720324,11.569652
2558,10.437332,11.421484
2559,10.714999,11.348045
2560,9.682179,11.268021
2561,10.523363,11.223679
2562,10.448782,11.152563
2563,10.957295,11.120051
2564,11.069982,11.129275
2565,10.114028,11.115679
2566,10.184762,11.083573
2567,9.136863,11.013524
2568,9.253248,10.929613
2569,8.972656,10.876662
2570,10.336678,10.860008
2571,10.29109,10.822095
2572,10.253003,10.790703
2573,10.796692,10.792749
2574,11.195906,10.783788
2575,10.881415,10.777146
2576,10.194763,10.713721
2577,9.770747,10.596223
2578,10.129153,10.48105
2579,10.12986,10.365668
2580,10.554675,10.309889
2581,10.709162,10.298358
2582,9.816521,10.262206
2583,10.164801,10.251305
2584,9.266302,10.193357
2585,10.096678,10.209937
2586,9.406198,10.16525
2587,10.155988,10.153539
2588,10.191011,10.122887
2589,10.803015,10.112209
2590,11.075844,10.150681
2591,9.862931,10.137808
2592,11.33828,10.225865
2593,11.404518,10.311915
2594,10.790689,10.384637
2595,10.437847,10.388684
2596,10.346722,10.390909
2597,10.06444,10.383366
2598,9.715837,10.340132
2599,10.49961,10.31228
2600,10.945311,10.314836
2601,11.069832,10.349839
2602,10.671034,10.38585
2603,11.209317,10.429057
2604,10.703773,10.452013
2605,10.665409,10.456443
2606,10.477312,10.447169
2607,9.508549,10.43485
2608,10.1276,10.433362
2609,10.022678,10.463617
2610,9.722692,10.448657
2611,11.077748,10.515519
2612,10.793563,10.541022
2613,11.486237,10.592831
2614,11.201745,10.608781
2615,10.846716,10.599616
2616,10.513269,10.625629
2617,10.824326,10.605071
2618,8.899895,10.504886
2619,9.410987,10.449698
2620,9.670159,10.41899
2621,9.124273,10.370092
2622,9.586224,10.350964
2623,10.231244,10.37158
2624,10.30523,10.363805
2625,8.818332,10.278726
2626,8.100308,10.159945
2627,8.057601,10.055408
2628,7.171536,9.893896
2629,6.972083,9.744629
2630,6.455724,9.576241
2631,7.200266,9.445159
2632,7.124392,9.349793
2633,8.428748,9.281839
2634,7.960177,9.199339
2635,7.427053,9.107513
2636,8.460015,9.002804
2637,7.557222,8.873351
2638,7.207401,8.702197
2639,6.99551,8.533948
2640,6.963603,8.378623
2641,6.994625,8.237877
2642,6.792393,8.0766
2643,6.878209,7.995733
2644,6.653176,7.88542
2645,7.35156,7.792676
2646,6.683379,7.69504
2647,7.462565,7.610094
2648,6.024296,7.441816
2649,5.368886,7.244362
2650,5.192704,7.099337
2651,5.561911,6.997801
2652,5.318172,6.888224
2653,5.439697,6.818951
2654,5.331049,6.753309
2655,5.070849,6.697914
2656,4.643451,6.595642
2657,6.110807,6.555098
2658,5.875585,6.452972
2659,5.48411,6.353929
2660,4.20247,6.224946
2661,4.789137,6.078111
2662,5.325622,5.988847
2663,5.270097,5.911355
2664,4.864011,5.826095
2665,5.639417,5.773127
2666,6.021404,5.734198
2667,5.701674,5.69057
2668,5.606815,5.639714
2669,4.82348,5.566526
2670,4.739358,5.462038
2671,6.992958,5.474421
2672,6.961971,5.454397
2673,5.404488,5.429605
2674,5.530447,5.436068
2675,5.877304,5.463451
2676,6.511764,5.501446
2677,6.130481,5.533938
2678,5.530456,5.537568
2679,6.164138,5.570892
2680,5.915179,5.604665
2681,6.612284,5.683418
2682,6.811915,5.711463
2683,7.033582,5.757783
2684,7.738035,5.84794
2685,7.804875,5.992036
2686,6.98251,6.079771
2687,5.928461,6.103884
2688,5.772608,6.123985
2689,4.922745,6.126334
2690,4.358736,6.075107
2691,3.83566,5.987677
2692,4.314436,5.932187
2693,4.859319,5.902288
2694,5.686853,5.936822
2695,5.267684,5.957956
2696,5.188707,5.885785
2697,5.035199,5.808715
2698,3.86983,5.747328
2699,4.192026,5.693791
2700,4.477086,5.637783
2701,4.578484,5.560452
2702,4.395459,5.491051
2703,5.143561,5.475575
2704,5.026283,5.430061
2705,5.616175,5.4181
2706,5.770076,5.384412
2707,5.948776,5.349887
2708,5.104952,5.272741
2709,5.860341,5.197634
2710,6.25206,5.135521
2711,7.043204,5.137949
2712,7.046122,5.182655
2713,7.129698,5.236939
2714,7.673078,5.346952
2715,8.096372,5.496458
2716,8.812053,5.695513
2717,9.332191,5.896224
2718,9.133551,6.067193
2719,8.597699,6.183627
2720,9.085135,6.336325
2721,8.544231,6.470546
2722,7.369153,6.563904
2723,7.273682,6.700058
2724,7.575812,6.835409
2725,8.147992,6.982246
2726,7.253779,7.089257
2727,8.405542,7.249661
2728,8.29183,7.375592
2729,7.815014,7.487141
2730,7.73719,7.571981
2731,9.186241,7.708628
2732,9.448738,7.848626
2733,9.061564,8.006891
2734,9.171906,8.139354
2735,9.573675,8.272218
2736,10.99037,8.430105
2737,10.929724,8.585449
2738,11.095656,8.744087
2739,10.990081,8.876767
2740,10.036371,8.954367
2741,9.961778,9.000356
2742,9.512999,9.007589
2743,9.176581,9.00931
2744,8.224172,8.994369
2745,8.019813,8.951756
2746,8.446101,8.947831
2747,8.439913,8.990661
2748,8.508748,9.040064
2749,5.730159,8.966238
2750,6.168697,8.887066
2751,6.604798,8.861107
2752,7.744028,8.834646
2753,7.468115,8.801697
2754,7.923131,8.806022
2755,7.930238,8.813744
2756,7.345525,8.740115
2757,7.653957,8.668324
2758,8.416192,8.642509
2759,6.912598,8.552137
2760,6.560066,8.431593
2761,5.711143,8.220423
2762,6.372888,8.03815
2763,6.722675,7.863231
2764,6.590026,7.687228
2765,6.717186,7.554461
2766,7.412719,7.452499
2767,7.479589,7.371162
2768,7.914614,7.320684
2769,8.514431,7.332294
2770,7.208331,7.299835
2771,8.400317,7.298003
2772,6.856457,7.234665
2773,7.531645,7.195581
2774,7.613486,7.270914
2775,7.052091,7.30625
2776,7.41102,7.338499
2777,7.530549,7.32996
2778,7.065827,7.313868
2779,7.509539,7.297324
2780,7.030788,7.261346
2781,7.101898,7.251601
2782,6.710242,7.213853
2783,6.39033,7.132818
2784,5.979817,7.095507
2785,6.280895,7.08434
2786,7.671765,7.162765
2787,6.557547,7.170151
2788,6.176584,7.148308
2789,5.517802,7.105419
2790,6.033429,7.078069
2791,6.043231,7.023289
2792,6.793988,6.995865
2793,6.679829,6.946474
2794,8.139262,6.931467
2795,6.956643,6.921399
2796,6.241666,6.835053
2797,7.061833,6.843268
2798,7.103688,6.82615
2799,7.158325,6.807943
2800,7.870284,6.840671
2801,7.233433,6.833568
2802,6.790942,6.803983
2803,5.897538,6.757252
2804,5.887183,6.692358
2805,4.517901,6.591842
2806,4.586618,6.491231
2807,4.138692,6.388369
2808,4.438558,6.310298
2809,3.837825,6.224618
2810,2.915556,6.090005
2811,2.624289,5.888106
2812,2.812773,5.738315
2813,3.49471,5.63104
2814,3.572933,5.553245
2815,3.768931,5.462665
2816,3.625093,5.36594
2817,3.291052,5.225822
2818,3.320628,5.091454
2819,3.602428,4.909981
2820,2.939524,4.749296
2821,3.027624,4.620735
2822,2.742948,4.447979
2823,2.71348,4.272371
2824,3.58178,4.129309
2825,3.811723,3.966967
2826,4.484994,3.857029
2827,4.949394,3.783367
2828,5.145903,3.753302
2829,4.68926,3.705385
2830,4.286971,3.696148
2831,3.773907,3.663639
2832,3.846049,3.651933
2833,3.690217,3.622
2834,3.086102,3.591931
2835,3.812896,3.627824
2836,3.212388,3.651348
2837,3.54034,3.680451
2838,3.780332,3.691876
2839,4.673669,3.735905
2840,5.174573,3.792131
2841,4.659134,3.833493
2842,4.73402,3.891211
2843,5.076366,3.961441
2844,5.871216,4.052192
2845,6.236029,4.184053
2846,7.439293,4.360519
2847,6.994061,4.530564
2848,7.030081,4.703228
2849,8.08896,4.883515
2850,8.073207,5.053974
2851,8.080656,5.197801
2852,7.148984,5.285785
2853,6.834641,5.353334
2854,6.65514,5.431969
2855,7.20301,5.548611
2856,6.925738,5.674684
2857,6.946201,5.79869
2858,6.537421,5.912578
2859,5.133355,5.994468
2860,5.090033,6.045554
2861,5.454284,6.13523
2862,5.558732,6.215965
2863,5.419389,6.281528
2864,6.574131,6.357546
2865,6.546071,6.412406
2866,6.256783,6.476312
2867,4.728218,6.47608
2868,5.303534,6.485167
2869,4.863045,6.44484
2870,3.234877,6.324794
2871,3.760571,6.177645
2872,3.715154,6.046489
2873,4.566786,5.947957
2874,2.612752,5.728909
2875,2.284272,5.497351
2876,2.677549,5.281227
2877,2.408601,5.091612
2878,1.804199,4.890394
2879,2.004821,4.704381
2880,1.043213,4.457989
2881,0.994391,4.220735
2882,1.315202,3.995495
2883,1.57166,3.796865
2884,1.173298,3.638463
2885,1.051902,3.476937
2886,1.330755,3.311996
2887,2.027069,3.17073
2888,2.931705,3.071222
2889,3.242142,2.937943
2890,3.44894,2.814058
2891,3.44201,2.701467
2892,3.86488,2.666933
2893,4.483945,2.63415
2894,4.088838,2.603181
2895,3.457777,2.612097
2896,3.212606,2.590179
2897,3.095258,2.565383
2898,2.855597,2.496935
2899,3.955242,2.550635
2900,3.536753,2.600734
2901,3.532734,2.634941
2902,3.139401,2.664173
2903,3.581669,2.735272
2904,3.505532,2.795301
2905,2.623926,2.858529
2906,4.392063,2.994436
2907,5.736583,3.171291
2908,6.141262,3.354075
2909,5.233237,3.516473
2910,6.571409,3.737253
2911,6.617503,3.948723
2912,6.625356,4.132655
2913,6.156222,4.261635
2914,6.967043,4.410631
2915,6.572968,4.535592
2916,6.227911,4.647029
2917,6.413132,4.748959
2918,6.582564,4.832903
2919,6.392986,4.925069
2920,5.711954,5.015236
2921,5.955296,5.124944
2922,6.558489,5.263473
2923,6.177099,5.396333
2924,6.892584,5.513827
2925,7.878247,5.687487
2926,7.96943,5.864955
2927,7.590368,6.042993
2928,7.733805,6.209079
2929,7.953214,6.386986
2930,7.663207,6.588557
2931,8.050677,6.734902
2932,7.876123,6.820483
2933,8.347733,6.908742
2934,8.048385,7.021348
2935,9.073267,7.121422
2936,8.423007,7.193643
2937,9.440125,7.306233
2938,9.799652,7.451971
2939,10.261387,7.583744
2940,11.109943,7.765223
2941,11.319463,7.968885
2942,11.857115,8.186645
2943,11.07408,8.366305
2944,11.378204,8.565714
2945,12.929551,8.854418
2946,12.18808,9.103729
2947,12.327801,9.334502
2948,12.338714,9.580966
2949,13.372476,9.840162
2950,12.772659,10.035939
2951,12.638842,10.222715
2952,12.126964,10.404179
2953,11.693435,10.562564
2954,11.710131,10.712841
2955,13.545873,10.948147
2956,13.945676,11.183947
2957,13.03875,11.390453
2958,12.458126,11.554868
2959,12.766723,11.743602
2960,11.733842,11.850025
2961,11.062298,11.955596
2962,10.654072,12.004154
2963,9.870987,12.007008
2964,9.639694,11.98214
2965,10.60651,11.962003
2966,11.06941,11.952001
2967,8.982037,11.836997
2968,10.081321,11.797287
2969,10.603565,11.766301
2970,9.868824,11.643872
2971,10.157943,11.562667
2972,10.526266,11.490606
2973,10.828023,11.430178
2974,11.022616,11.336183
2975,10.91786,11.261992
2976,11.494248,11.216208
2977,11.30121,11.183178
2978,11.134742,11.16083
2979,11.348915,11.146381
2980,11.223335,11.05348
2981,10.872107,10.930537
2982,10.567141,10.831673
2983,9.496391,10.713203
2984,9.639245,10.588104
2985,9.936553,10.516212
2986,10.853597,10.507864
2987,10.896972,10.51758
2988,11.851706,10.596809
2989,11.160931,10.657659
2990,11.296538,10.68526
2991,9.753143,10.632609
2992,9.677034,10.660409
2993,9.528359,10.63829
2994,9.641041,10.59979
2995,8.870745,10.559866
2996,10.233404,10.562885
2997,10.124713,10.546823
2998,10.225418,10.522719
2999,9.787988,10.473333
3000,9.821539,10.429481
3001,9.084991,10.33311
3002,10.166187,10.287709
3003,8.390935,10.177957
3004,8.562381,10.066496
3005,8.474693,9.95655
3006,7.164038,9.808227
3007,7.879087,9.700705
3008,8.97022,9.679658
3009,9.870311,9.688901
3010,10.578418,9.714575
3011,10.53459,9.701815
3012,10.672732,9.692846
3013,10.258912,9.629134
3014,10.055506,9.584917
3015,10.373392,9.547991
3016,10.723676,9.586812
3017,10.722083,9.628614
3018,10.28054,9.658702
3019,10.433059,9.690382
3020,10.014745,9.736142
3021,10.693055,9.754528
3022,11.111162,9.793986
3023,9.437308,9.762462
3024,9.373,9.745862
3025,9.663065,9.739523
3026,9.203277,9.744255
3027,9.342407,9.711304
3028,7.474315,9.674639
3029,8.758299,9.682476
3030,8.38465,9.678874
3031,8.133219,9.717641
3032,7.91539,9.719093
3033,7.019073,9.641047
3034,6.949899,9.524231
3035,6.291669,9.352761
3036,6.194234,9.179147
3037,4.851027,8.946278
3038,4.76476,8.726512
3039,5.557291,8.546584
3040,5.88512,8.367053
3041,6.052741,8.180215
3042,5.208716,7.959681
3043,4.965415,7.747076
3044,5.571709,7.552622
3045,5.86548,7.386651
3046,7.118559,7.243671
3047,8.996986,7.159104
3048,9.657757,7.167922
3049,10.085398,7.196418
3050,8.564132,7.152461
3051,8.640708,7.129958
3052,8.901379,7.112317
3053,9.218646,7.18209
3054,9.649537,7.21774
3055,9.64289,7.268069
3056,9.296849,7.314615
3057,8.879139,7.353165
3058,9.133827,7.437755
3059,10.72159,7.588622
3060,11.215201,7.785564
3061,10.332927,7.951111
3062,10.96137,8.195525
3063,10.741357,8.434589
3064,9.838142,8.605823
3065,9.014831,8.731012
3066,8.438888,8.826457
3067,8.246247,8.947959
3068,9.053122,9.111467
3069,9.519191,9.269366
3070,9.916138,9.431393
3071,10.28282,9.557963
3072,9.876605,9.593148
3073,10.913004,9.643358
3074,10.357387,9.654237
3075,10.707785,9.739983
3076,10.574169,9.817322
3077,10.335328,9.87468
3078,10.2658,9.916566
3079,11.491466,9.990243
3080,11.954198,10.082695
3081,12.680246,10.218031
3082,13.079815,10.386058
3083,13.638932,10.566262
3084,12.283147,10.628725
3085,12.907143,10.696402
3086,12.821766,10.795956
3087,12.336455,10.850959
3088,11.64351,10.887045
3089,10.972654,10.932426
3090,9.72278,10.960744
3091,9.650252,11.009198
3092,9.58976,11.062939
3093,9.966373,11.099469
3094,9.824341,11.111675
3095,9.799916,11.107026
3096,10.039206,11.097282
3097,8.763104,11.052742
3098,9.680548,11.003443
3099,8.619101,10.933912
3100,7.875532,10.820622
3101,7.179612,10.684839
3102,7.652318,10.577519
3103,7.480102,10.466091
3104,7.740896,10.316068
3105,7.709279,10.146272
3106,7.143333,9.924795
3107,6.908038,9.677924
3108,6.54974,9.394356
3109,6.051743,9.1451
3110,7.323014,8.921735
3111,7.376016,8.703905
3112,7.685826,8.51788
3113,7.210198,8.340547
3114,7.78289,8.212957
3115,6.728262,8.093176
3116,7.28104,7.998408
3117,8.32846,7.947956
3118,8.430809,7.886533
3119,8.567334,7.836253
3120,8.111346,7.76871
3121,8.207584,7.695445
3122,7.815235,7.65753
3123,7.533962,7.571667
3124,7.232143,7.516188
3125,6.561356,7.463621
3126,6.336784,7.429908
3127,5.893704,7.359564
3128,6.982187,7.339647
3129,6.271816,7.280884
3130,6.350878,7.226548
3131,7.801826,7.252888
3132,6.852711,7.250675
3133,7.555541,7.290907
3134,6.923324,7.32577
3135,7.050269,7.31486
3136,6.212489,7.268319
3137,6.088936,7.204443
3138,5.484402,7.135411
3139,5.432721,7.041405
3140,5.611909,6.996751
3141,5.717807,6.934221
3142,6.987227,6.880572
3143,6.204528,6.791521
3144,5.794163,6.680594
3145,5.980895,6.595376
3146,6.38399,6.522432
3147,5.951081,6.447866
3148,6.082672,6.389814
3149,6.833081,6.373852
3150,6.692901,6.379114
3151,5.907398,6.361938
3152,5.463786,6.344741
3153,5.743161,6.29518
3154,4.256498,6.214568
3155,4.396016,6.136373
3156,4.029905,5.985496
3157,4.126662,5.876454
3158,3.865405,5.728849
3159,3.998201,5.611844
3160,4.565487,5.512453
3161,4.85336,5.458088
3162,5.717158,5.443216
3163,6.025752,5.464871
3164,6.313013,5.500082
3165,6.584807,5.538998
3166,6.262644,5.560792
3167,7.110816,5.565735
3168,6.630732,5.582783
3169,8.813297,5.703549
3170,8.776825,5.815386
3171,9.127276,5.925117
3172,9.23504,6.056476
3173,10.013711,6.213717
3174,10.408374,6.356729
3175,9.396669,6.46488
3176,9.990127,6.628189
3177,9.4314,6.786893
3178,9.321765,6.930038
3179,9.629509,7.144958
3180,9.559421,7.351494
3181,10.397452,7.606196
3182,10.361506,7.85559
3183,9.455998,8.079214
3184,8.838952,8.272844
3185,8.299627,8.422209
3186,9.14893,8.594032
3187,9.262136,8.735831
3188,10.142625,8.900506
3189,9.491991,9.027665
3190,9.547055,9.146155
3191,8.788526,9.24719
3192,9.068013,9.325478
3193,9.158546,9.426591
3194,9.447225,9.451948
3195,9.723792,9.489827
3196,8.927701,9.481844
3197,8.298601,9.444386
3198,9.700243,9.431847
3199,9.528748,9.396662
3200,8.825056,9.373798
3201,8.252129,9.304278
3202,8.250501,9.257042
3203,7.74709,9.194055
3204,7.498259,9.108805
3205,7.471147,9.025274
3206,8.607012,8.953656
3207,7.20485,8.82739
3208,6.850367,8.723165
3209,5.856041,8.603848
3210,4.019025,8.432624
3211,4.084546,8.230049
3212,4.347536,8.033465
3213,4.511912,7.808237
3214,4.409364,7.604931
3215,4.264252,7.393619
3216,4.15219,7.208166
3217,4.485579,7.024869
3218,4.115649,6.823153
3219,4.24881,6.615216
3220,4.26201,6.396745
3221,4.624941,6.224634
3222,4.480842,6.071924
3223,5.000633,5.88394
3224,4.354932,5.676987
3225,4.230104,5.493189
3226,3.978761,5.322254
3227,5.454227,5.210403
3228,5.415323,5.117132
3229,5.52895,5.03836
3230,5.715906,4.96815
3231,5.516667,4.844537
3232,5.985053,4.795745
3233,6.616096,4.786374
3234,6.341017,4.805773
3235,6.935174,4.922419
3236,5.549234,4.981006
3237,4.707103,4.995389
3238,5.165374,5.021528
3239,5.068688,5.047901
3240,5.429748,5.09452
3241,4.970358,5.127247
3242,5.103565,5.151967
3243,4.605054,5.171543
3244,5.605304,5.225803
3245,6.023698,5.29627
3246,4.9735,5.310212
3247,5.882848,5.366293
3248,5.682304,5.39356
3249,5.869631,5.454148
3250,5.512374,5.505438
3251,5.816243,5.578938
3252,5.273285,5.5717
3253,6.479175,5.614254
3254,6.26288,5.643611
3255,5.908133,5.6513
3256,6.461703,5.689102
3257,6.31562,5.702324
3258,5.935112,5.675085
3259,5.061231,5.623894
3260,4.46398,5.525046
3261,4.57427,5.486047
3262,4.334608,5.471148
3263,4.717626,5.453238
3264,4.636107,5.435934
3265,5.473775,5.437695
3266,4.816013,5.431522
3267,4.216941,5.396057
3268,3.750437,5.361872
3269,3.575642,5.280685
3270,3.504086,5.179901
3271,3.652247,5.127051
3272,4.137945,5.057255
3273,3.401694,4.96603
3274,3.474119,4.87021
3275,3.415712,4.786343
3276,2.282651,4.645
3277,2.447994,4.531988
3278,2.258536,4.363163
3279,2.91769,4.229355
3280,2.587284,4.096521
3281,2.198,3.925973
3282,2.190434,3.760965
3283,2.62081,3.628393
3284,2.415436,3.522562
3285,3.36876,3.478753
3286,4.086822,3.459255
3287,4.525993,3.46691
3288,4.782538,3.469507
3289,5.061969,3.486541
3290,5.465173,3.486197
3291,5.544705,3.515345
3292,5.021554,3.547529
3293,5.83992,3.631109
